"","id","uid","label","os","emoji_id","unicode","emoji"
"239",239,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","happy","Win32",145,"1f646","🙆"
"240",240,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","disgusted","MacIntel",24,"1f612","😒"
"241",241,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","neutral","Win32",33,"1f338","🌸"
"242",242,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","happy","Win32",70,"1f63b","😻"
"243",243,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","happy","MacIntel",69,"1f61a","😚"
"244",244,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",32,"262f","☯"
"245",245,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","neutral","Win32",8,"1f44c","👌"
"246",246,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","happy","Win32",17,"270c","✌"
"247",247,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","happy","Win32",128,"1f31f","🌟"
"248",248,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","afraid","MacIntel",181,"1f632","😲"
"249",249,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","happy","Win32",169,"1f378","🍸"
"250",250,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",55,"1f49b","💛"
"251",251,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","neutral","Win32",58,"266b","♫"
"252",252,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",35,"1f499","💙"
"253",253,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",195,"2591","░"
"254",254,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","na","Win32",173,"1f607","😇"
"255",255,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","na","Win32",40,"2588","█"
"256",256,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","neutral","Win32",146,"279c","➜"
"257",257,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",194,"1f1ea","🇪"
"258",258,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","na","Win32",102,"1f388","🎈"
"259",259,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",155,"1f380","🎀"
"260",260,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","happy","MacIntel",164,"1f47d","👽"
"261",261,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",191,"1f48d","💍"
"262",262,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","surprised","Win32",21,"1f648","🙈"
"263",263,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","neutral","Win32",47,"1f64a","🙊"
"264",264,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","happy","MacIntel",122,"1f61b","😛"
"265",265,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","na","Win32",185,"1f4da","📚"
"266",266,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","neutral","Win32",87,"25ba","►"
"267",267,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","happy","MacIntel",14,"1f44d","👍"
"268",268,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","neutral","Win32",144,"1f339","🌹"
"269",269,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","sad","MacIntel",5,"1f62d","😭"
"270",270,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","angry","Win32",77,"270b","✋"
"271",271,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","happy","MacIntel",10,"1f44f","👏"
"272",272,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",53,"1f4af","💯"
"273",273,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",144,"1f339","🌹"
"274",274,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","neutral","Win32",158,"1f437","🐷"
"275",275,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",33,"1f338","🌸"
"276",276,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","happy","Win32",38,"1f497","💗"
"277",277,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","happy","MacIntel",179,"1f37a","🍺"
"278",278,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","happy","MacIntel",26,"1f496","💖"
"279",279,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","na","Win32",127,"1f382","🎂"
"280",280,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","na","Win32",174,"2611","☑"
"281",281,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",169,"1f378","🍸"
"282",282,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","neutral","Win32",110,"1f4a4","💤"
"283",283,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","na","Win32",178,"1f4a3","💣"
"284",284,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","happy","MacIntel",166,"1f46d","👭"
"285",285,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","happy","MacIntel",162,"1f436","🐶"
"286",286,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","happy","Win32",60,"1f606","😆"
"287",287,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","happy","Win32",142,"1f334","🌴"
"288",288,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","disgusted","MacIntel",82,"1f615","😕"
"289",289,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","surprised","Win32",186,"1f636","😶"
"290",290,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",196,"1f369","🍩"
"291",291,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","na","Win32",114,"2714","✔"
"292",292,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","happy","Win32",8,"1f44c","👌"
"293",293,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","na","Win32",154,"25aa","▪"
"294",294,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","happy","MacIntel",70,"1f63b","😻"
"295",295,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","happy","Win32",69,"1f61a","😚"
"296",296,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","happy","MacIntel",4,"1f60d","😍"
"297",297,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",180,"25b6","▶"
"298",298,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","happy","Win32",6,"1f618","😘"
"299",299,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","happy","Win32",78,"1f38a","🎊"
"300",300,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","happy","Win32",38,"1f497","💗"
"301",301,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","angry","MacIntel",92,"1f611","😑"
"302",302,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",83,"1f4a5","💥"
"303",303,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","neutral","Win32",113,"1f4a6","💦"
"304",304,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","neutral","Win32",196,"1f369","🍩"
"305",305,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",170,"1f377","🍷"
"306",306,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","neutral","Win32",202,"21bf","↿"
"307",307,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",74,"1f413","🐓"
"308",308,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","happy","Win32",152,"1f341","🍁"
"309",309,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","sad","Win32",59,"1f61e","😞"
"310",310,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","happy","MacIntel",111,"1f493","💓"
"311",311,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",20,"1f64c","🙌"
"312",312,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",198,"2601","☁"
"313",313,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","happy","Win32",160,"1f33a","🌺"
"314",314,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","angry","Win32",86,"1f608","😈"
"315",315,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","happy","Win32",188,"1f49d","💝"
"316",316,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","sad","MacIntel",112,"1f44e","👎"
"317",317,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","na","Win32",122,"1f61b","😛"
"318",318,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","neutral","Win32",53,"1f4af","💯"
"319",319,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","neutral","Win32",129,"1f52e","🔮"
"320",320,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","happy","MacIntel",119,"1f4a9","💩"
"321",321,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","neutral","Win32",10,"1f44f","👏"
"322",322,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","happy","MacIntel",148,"1f4b0","💰"
"323",323,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",165,"1f3a4","🎤"
"324",324,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","angry","Win32",83,"1f4a5","💥"
"325",325,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","happy","MacIntel",131,"1f46b","👫"
"326",326,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","disgusted","Win32",159,"1f649","🙉"
"327",327,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","neutral","Win32",92,"1f611","😑"
"328",328,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",187,"1f337","🌷"
"329",329,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","happy","MacIntel",27,"1f603","😃"
"330",330,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","neutral","Win32",54,"1f52b","🔫"
"331",331,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",129,"1f52e","🔮"
"332",332,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",121,"27a1","➡"
"333",333,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","neutral","Win32",139,"1f342","🍂"
"334",334,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","surprised","Win32",117,"1f64b","🙋"
"335",335,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",171,"ae","®"
"336",336,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",54,"1f52b","🔫"
"337",337,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",174,"2611","☑"
"338",338,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","neutral","Win32",52,"1f525","🔥"
"339",339,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","happy","Win32",10,"1f44f","👏"
"340",340,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","neutral","Win32",121,"27a1","➡"
"341",341,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",39,"2605","★"
"342",342,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","neutral","Win32",68,"1f600","😀"
"343",343,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","happy","MacIntel",188,"1f49d","💝"
"344",344,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","happy","Win32",103,"1f385","🎅"
"345",345,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","happy","MacIntel",103,"1f385","🎅"
"346",346,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","neutral","Win32",125,"1f48e","💎"
"347",347,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","neutral","Win32",56,"1f481","💁"
"348",348,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","neutral","Win32",121,"27a1","➡"
"349",349,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","happy","Win32",27,"1f603","😃"
"350",350,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","surprised","MacIntel",72,"1f440","👀"
"351",351,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","happy","Win32",23,"1f604","😄"
"352",352,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","happy","Win32",114,"2714","✔"
"353",353,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",141,"1f52a","🔪"
"354",354,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","surprised","Win32",181,"1f632","😲"
"355",355,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","happy","Win32",137,"1f445","👅"
"356",356,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","sad","MacIntel",62,"1f62a","😪"
"357",357,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","happy","Win32",23,"1f604","😄"
"358",358,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",185,"1f4da","📚"
"359",359,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",2,"2764","❤"
"360",360,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","afraid","Win32",115,"1f637","😷"
"361",361,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","sad","MacIntel",176,"1f63f","😿"
"362",362,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","afraid","Win32",175,"1f3c3","🏃"
"363",363,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","neutral","Win32",184,"1f4ab","💫"
"364",364,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","happy","MacIntel",97,"1f381","🎁"
"365",365,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",63,"fffd","�"
"366",366,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","neutral","Win32",153,"2b50","⭐"
"367",367,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","surprised","Win32",72,"1f440","👀"
"368",368,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","happy","MacIntel",7,"1f60a","😊"
"369",369,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","neutral","Win32",160,"1f33a","🌺"
"370",370,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","happy","MacIntel",22,"1f4aa","💪"
"371",371,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","happy","Win32",57,"1f49a","💚"
"372",372,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","happy","Win32",162,"1f436","🐶"
"373",373,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","happy","Win32",111,"1f493","💓"
"374",374,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","sad","Win32",90,"1f630","😰"
"375",375,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","disgusted","Win32",119,"1f4a9","💩"
"376",376,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","disgusted","MacIntel",106,"1f610","😐"
"377",377,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","happy","MacIntel",12,"263a","☺"
"378",378,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","sad","Win32",84,"1f494","💔"
"379",379,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","happy","MacIntel",50,"1f49e","💞"
"380",380,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","disgusted","Win32",150,"1f645","🙅"
"381",381,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","happy","MacIntel",57,"1f49a","💚"
"382",382,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","neutral","Win32",36,"2728","✨"
"383",383,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",40,"2588","█"
"384",384,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","happy","Win32",164,"1f47d","👽"
"385",385,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","neutral","Win32",146,"279c","➜"
"386",386,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","neutral","Win32",171,"ae","®"
"387",387,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","neutral","Win32",172,"1f349","🍉"
"388",388,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","angry","Win32",86,"1f608","😈"
"389",389,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","neutral","Win32",182,"1f3b8","🎸"
"390",390,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","surprised","MacIntel",186,"1f636","😶"
"391",391,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","sad","Win32",42,"1f621","😡"
"392",392,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","happy","MacIntel",9,"1f495","💕"
"393",393,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","neutral","Win32",128,"1f31f","🌟"
"394",394,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","disgusted","Win32",21,"1f648","🙈"
"395",395,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","happy","MacIntel",128,"1f31f","🌟"
"396",396,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","neutral","Win32",101,"1f340","🍀"
"397",397,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","happy","MacIntel",8,"1f44c","👌"
"398",398,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","happy","Win32",6,"1f618","😘"
"399",399,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","happy","Win32",18,"1f60f","😏"
"400",400,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",202,"21bf","↿"
"401",401,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","happy","Win32",2,"2764","❤"
"402",402,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",156,"2501","━"
"403",403,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","neutral","Win32",76,"1f44b","👋"
"404",404,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",58,"266b","♫"
"405",405,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","happy","Win32",90,"1f630","😰"
"406",406,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",153,"2b50","⭐"
"407",407,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","happy","Win32",94,"1f639","😹"
"408",408,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",152,"1f341","🍁"
"409",409,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","sad","MacIntel",81,"1f625","😥"
"410",410,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","surprised","Win32",116,"26a1","⚡"
"411",411,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","neutral","Win32",195,"2591","░"
"412",412,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","angry","MacIntel",123,"1f62c","😬"
"413",413,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","neutral","Win32",73,"1f498","💘"
"414",414,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","neutral","Win32",157,"2637","☷"
"415",415,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","sad","Win32",176,"1f63f","😿"
"416",416,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","neutral","Win32",137,"1f445","👅"
"417",417,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","neutral","Win32",201,"1f4d2","📒"
"418",418,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","neutral","Win32",191,"1f48d","💍"
"419",419,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","neutral","Win32",194,"1f1ea","🇪"
"420",420,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","neutral","Win32",162,"1f436","🐶"
"421",421,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","happy","MacIntel",21,"1f648","🙈"
"422",422,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","neutral","Win32",88,"2708","✈"
"423",423,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",3,"2665","♥"
"424",424,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",127,"1f382","🎂"
"425",425,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","disgusted","Win32",197,"1f47e","👾"
"426",426,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","neutral","Win32",22,"1f4aa","💪"
"427",427,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","surprised","Win32",159,"1f649","🙉"
"428",428,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","neutral","Win32",75,"2615","☕"
"429",429,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","surprised","Win32",200,"1f635","😵"
"430",430,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","afraid","MacIntel",200,"1f635","😵"
"431",431,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","neutral","Win32",39,"2605","★"
"432",432,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","angry","MacIntel",11,"1f601","😁"
"433",433,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","neutral","Win32",82,"1f615","😕"
"434",434,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",146,"279c","➜"
"435",435,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",134,"261d","☝"
"436",436,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","neutral","Win32",169,"1f378","🍸"
"437",437,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","happy","MacIntel",25,"1f483","💃"
"438",438,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","happy","MacIntel",65,"1f605","😅"
"439",439,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","surprised","Win32",67,"1f480","💀"
"440",440,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","sad","Win32",59,"1f61e","😞"
"441",441,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",193,"1f478","👸"
"442",442,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","happy","Win32",3,"2665","♥"
"443",443,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","na","Win32",151,"1f31e","🌞"
"444",444,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","surprised","Win32",29,"1f631","😱"
"445",445,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","sad","MacIntel",105,"1f623","😣"
"446",446,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","na","Win32",180,"25b6","▶"
"447",447,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","angry","Win32",85,"1f624","😤"
"448",448,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","angry","MacIntel",85,"1f624","😤"
"449",449,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",136,"26c4","⛄"
"450",450,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","happy","Win32",19,"1f609","😉"
"451",451,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","surprised","Win32",130,"2757","❗"
"452",452,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",75,"2615","☕"
"453",453,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","neutral","Win32",67,"1f480","💀"
"454",454,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","surprised","Win32",20,"1f64c","🙌"
"455",455,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","sad","MacIntel",109,"1f616","😖"
"456",456,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","neutral","Win32",190,"1f3c8","🏈"
"457",457,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","neutral","Win32",80,"2744","❄"
"458",458,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","afraid","MacIntel",29,"1f631","😱"
"459",459,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","happy","Win32",65,"1f605","😅"
"460",460,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","happy","Win32",4,"1f60d","😍"
"461",461,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","na","Win32",135,"1f619","😙"
"462",462,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","sad","MacIntel",64,"1f62b","😫"
"463",463,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","disgusted","Win32",105,"1f623","😣"
"464",464,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",93,"1f451","👑"
"465",465,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","happy","MacIntel",6,"1f618","😘"
"466",466,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",67,"1f480","💀"
"467",467,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","happy","MacIntel",173,"1f607","😇"
"468",468,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","surprised","Win32",181,"1f632","😲"
"469",469,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","happy","MacIntel",31,"1f61c","😜"
"470",470,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","na","Win32",14,"1f44d","👍"
"471",471,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","happy","MacIntel",151,"1f31e","🌞"
"472",472,"d58NVXSxGGBkD7NPJ2BfMcCUVBuVRBAf","na","Win32",113,"1f4a6","💦"
"473",473,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",80,"2744","❄"
"474",474,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","disgusted","Win32",109,"1f616","😖"
"475",475,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",116,"26a1","⚡"
"476",476,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",96,"1f343","🍃"
"477",477,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",130,"2757","❗"
"478",478,"tlDmEXWPO4Tz0dmBYmi2SvKCSq1ZlECw","neutral","Win32",39,"2605","★"
"479",479,"XMOA34LkzsgFtBrzkw8vgGxgdcEEffha","neutral","MacIntel",158,"1f437","🐷"
